245,13,4,13,77,19,21,140,256,83,9,10,66,39,58,37,90,49,41,17,32,26,19,23,34,36,7,8,17,51,31,48
282,25,16,13,17,6,13,70,191,150,25,10,25,39,47,43,81,79,21,15,15,23,27,19,28,20,1,8,21,27,11,11
103,2,6,4,5,3,6,45,88,6,11,9,6,6,8,14,18,37,97,35,24,28,30,10,31,27,5,21,26,7,10,8
484,55,5,20,36,7,3,66,125,8,9,0,8,1,23,33,33,33,49,8,4,9,5,4,4,3,3,7,8,22,12,2
658,21,8,41,26,15,24,17,44,40,25,6,5,2,24,57,7,21,45,16,18,24,30,3,3,9,7,1,4,1,3,0
338,43,29,125,175,40,53,154,343,7,22,7,1,4,9,37,9,38,35,41,30,85,70,12,5,11,7,1,2,1,1,2
12,13,24,56,28,21,14,301,235,7,19,3,0,4,10,19,5,7,30,5,13,20,13,6,3,5,14,3,5,5,2,2
46,33,66,48,11,6,12,70,53,3,5,3,3,3,1,10,1,1,8,14,11,24,24,6,2,4,5,2,2,1,2,2
24,4,44,124,159,80,85,74,46,12,5,5,2,11,5,29,10,7,7,5,2,8,13,18,18,10,4,2,0,0,1,4
152,174,132,259,258,149,37,193,97,11,8,5,4,16,38,14,10,30,23,6,2,59,28,10,20,31,26,15,13,4,1,17
147,33,14,41,40,11,3,8,8,0,1,1,0,6,20,4,3,11,20,3,1,0,1,0,4,4,26,26,19,18,7,23
14,26,11,23,39,14,6,6,4,2,1,1,0,1,13,8,6,27,25,1,1,0,1,1,0,2,13,1,3,2,6,2
18,12,12,34,50,8,5,5,2,1,2,0,1,8,13,14,40,10,7,2,0,0,0,1,3,7,21,3,0,0,7,8
14,20,18,53,92,1,0,2,1,0,0,1,1,1,7,7,10,5,4,1,1,0,0,2,10,18,51,6,2,7,7,4
11,11,16,45,96,0,1,1,4,1,0,0,1,1,2,3,2,3,0,0,0,0,0,0,3,6,60,9,4,8,6,1
4,7,3,7,11,1,1,2,11,5,1,1,0,1,1,2,2,2,3,0,0,1,0,5,2,3,88,23,6,14,10,68
7,6,10,5,4,2,1,0,2,2,1,0,1,6,5,4,6,3,5,6,6,1,3,15,10,10,27,19,3,1,11,102
2,2,3,4,4,2,1,1,6,1,1,0,1,4,1,2,4,9,3,5,4,2,1,2,1,2,34,48,8,6,7,91
2,1,2,3,3,1,2,2,1,0,0,0,2,1,1,0,2,3,1,3,1,1,1,1,2,1,23,31,26,54,73,167
14,5,3,5,19,2,1,0,1,0,1,1,1,5,2,4,3,2,4,8,4,1,1,3,0,2,12,12,14,21,95,57
14,1,1,8,12,1,1,3,1,2,1,1,1,6,12,8,30,14,19,25,6,4,7,14,5,9,28,6,31,53,14,16
43,1,1,5,4,2,0,1,3,2,1,2,1,2,6,7,4,11,9,22,8,12,20,20,28,32,29,7,50,84,22,41
56,52,14,6,13,3,0,1,2,0,0,2,4,7,1,0,0,4,4,2,4,24,47,21,57,29,40,17,144,183,39,41
11,19,8,3,8,5,2,1,1,2,3,1,4,8,0,1,1,0,1,5,4,15,11,15,10,27,28,29,33,106,51,27
41,12,2,3,13,3,2,1,3,1,3,5,3,2,1,2,1,0,1,3,5,8,7,7,9,44,117,138,16,110,48,63
125,87,26,21,10,4,1,2,2,1,5,4,6,3,2,1,2,2,3,1,1,2,4,1,7,9,45,39,10,44,55,41
11,16,1,6,14,2,1,0,1,2,1,2,9,1,1,3,1,1,1,9,7,31,8,1,4,5,57,29,21,43,68,65
17,21,2,10,29,1,1,0,1,1,1,1,0,2,2,0,1,0,2,15,12,21,8,3,2,2,33,33,26,8,11,22
7,4,0,2,3,1,0,0,0,0,2,0,1,1,0,1,1,0,2,5,5,6,3,2,0,0,21,7,11,2,8,16
25,5,0,1,5,1,1,1,0,2,1,1,4,2,2,1,2,0,0,3,1,5,1,0,0,0,13,9,32,2,3,8
13,7,1,3,8,0,0,1,0,1,3,2,2,2,1,3,3,1,2,10,6,4,3,2,0,0,5,4,13,1,1,10
3,13,5,6,10,3,1,0,0,5,2,1,4,1,0,2,4,1,0,18,29,36,1,5,1,2,25,37,27,7,6,8
