parcel_003.csv,parcel_025.csv,62079
parcel_004.csv,parcel_005.csv,50644
parcel_004.csv,parcel_006.csv,46190
parcel_004.csv,parcel_007.csv,49870
parcel_004.csv,parcel_008.csv,58552
parcel_004.csv,parcel_009.csv,63936
parcel_004.csv,parcel_010.csv,56261
parcel_004.csv,parcel_011.csv,44233
parcel_004.csv,parcel_012.csv,44915
parcel_004.csv,parcel_013.csv,52754
parcel_004.csv,parcel_014.csv,57368
parcel_004.csv,parcel_015.csv,46822
parcel_004.csv,parcel_016.csv,63193
parcel_004.csv,parcel_017.csv,50898
parcel_004.csv,parcel_018.csv,45706
parcel_004.csv,parcel_019.csv,61062
parcel_004.csv,parcel_020.csv,60259
parcel_004.csv,parcel_021.csv,43372
parcel_004.csv,parcel_022.csv,50616
parcel_004.csv,parcel_023.csv,41661
parcel_004.csv,parcel_024.csv,63005
parcel_004.csv,parcel_025.csv,54390
parcel_005.csv,parcel_006.csv,37553
parcel_005.csv,parcel_007.csv,42474
parcel_005.csv,parcel_008.csv,50306
parcel_005.csv,parcel_009.csv,57947
parcel_005.csv,parcel_010.csv,47370
parcel_005.csv,parcel_011.csv,35438
parcel_005.csv,parcel_012.csv,36604
parcel_005.csv,parcel_013.csv,46197
parcel_005.csv,parcel_014.csv,47271
parcel_005.csv,parcel_015.csv,38736
parcel_005.csv,parcel_016.csv,55031
parcel_005.csv,parcel_017.csv,43531
parcel_005.csv,parcel_018.csv,40359
parcel_005.csv,parcel_019.csv,54388
parcel_005.csv,parcel_020.csv,53728
parcel_005.csv,parcel_021.csv,35460
parcel_005.csv,parcel_022.csv,41530
parcel_005.csv,parcel_023.csv,34872
parcel_005.csv,parcel_024.csv,52621
parcel_005.csv,parcel_025.csv,46288
parcel_006.csv,parcel_007.csv,37150
parcel_006.csv,parcel_008.csv,43076
parcel_006.csv,parcel_009.csv,51921
parcel_006.csv,parcel_010.csv,42187
parcel_006.csv,parcel_011.csv,31646
parcel_006.csv,parcel_012.csv,32598
parcel_006.csv,parcel_013.csv,39950
parcel_006.csv,parcel_014.csv,41870
parcel_006.csv,parcel_015.csv,33001
parcel_006.csv,parcel_016.csv,50320
parcel_006.csv,parcel_017.csv,36662
parcel_006.csv,parcel_018.csv,33148
parcel_006.csv,parcel_019.csv,48593
parcel_006.csv,parcel_020.csv,49365
parcel_006.csv,parcel_021.csv,31066
parcel_006.csv,parcel_022.csv,36164
parcel_006.csv,parcel_023.csv,28849
parcel_006.csv,parcel_024.csv,47077
parcel_006.csv,parcel_025.csv,42578
parcel_007.csv,parcel_008.csv,49123
parcel_007.csv,parcel_009.csv,56454
parcel_007.csv,parcel_010.csv,47073
parcel_007.csv,parcel_011.csv,34212
parcel_007.csv,parcel_012.csv,35905
parcel_007.csv,parcel_013.csv,44045
parcel_007.csv,parcel_014.csv,46300
parcel_007.csv,parcel_015.csv,38173
parcel_007.csv,parcel_016.csv,55572
parcel_007.csv,parcel_017.csv,42116
parcel_007.csv,parcel_018.csv,37712
parcel_007.csv,parcel_019.csv,52601
parcel_007.csv,parcel_020.csv,51859
parcel_007.csv,parcel_021.csv,35454
parcel_007.csv,parcel_022.csv,39293
parcel_007.csv,parcel_023.csv,33064
parcel_007.csv,parcel_024.csv,53194
parcel_007.csv,parcel_025.csv,44522
parcel_008.csv,parcel_009.csv,62913
parcel_008.csv,parcel_010.csv,53923
parcel_008.csv,parcel_011.csv,40681
parcel_008.csv,parcel_012.csv,42724
parcel_008.csv,parcel_013.csv,51595
parcel_008.csv,parcel_014.csv,53506
parcel_008.csv,parcel_015.csv,44826
parcel_008.csv,parcel_016.csv,61471
parcel_008.csv,parcel_017.csv,49087
parcel_008.csv,parcel_018.csv,44779
parcel_008.csv,parcel_019.csv,59675
parcel_008.csv,parcel_020.csv,60475
parcel_008.csv,parcel_021.csv,41763
parcel_008.csv,parcel_022.csv,48869
parcel_008.csv,parcel_023.csv,41637
parcel_008.csv,parcel_024.csv,60520
parcel_008.csv,parcel_025.csv,51640
parcel_009.csv,parcel_010.csv,63623
parcel_009.csv,parcel_011.csv,50608
parcel_009.csv,parcel_012.csv,51426
parcel_009.csv,parcel_013.csv,60155
parcel_009.csv,parcel_014.csv,62051
parcel_009.csv,parcel_015.csv,53194
parcel_009.csv,parcel_016.csv,71350
parcel_009.csv,parcel_017.csv,56861
parcel_009.csv,parcel_018.csv,52456
parcel_009.csv,parcel_019.csv,70718
parcel_009.csv,parcel_020.csv,68374
parcel_009.csv,parcel_021.csv,51358
parcel_009.csv,parcel_022.csv,54709
parcel_009.csv,parcel_023.csv,48131
parcel_009.csv,parcel_024.csv,68870
parcel_009.csv,parcel_025.csv,60992
parcel_010.csv,parcel_011.csv,41960
parcel_010.csv,parcel_012.csv,43193
parcel_010.csv,parcel_013.csv,49573
parcel_010.csv,parcel_014.csv,55042
parcel_010.csv,parcel_015.csv,44705
parcel_010.csv,parcel_016.csv,62218
parcel_010.csv,parcel_017.csv,46901
parcel_010.csv,parcel_018.csv,41977
parcel_010.csv,parcel_019.csv,60408
parcel_010.csv,parcel_020.csv,57520
parcel_010.csv,parcel_021.csv,42368
parcel_010.csv,parcel_022.csv,46141
parcel_010.csv,parcel_023.csv,38957
parcel_010.csv,parcel_024.csv,59819
parcel_010.csv,parcel_025.csv,51747
parcel_011.csv,parcel_012.csv,30315
parcel_011.csv,parcel_013.csv,37183
parcel_011.csv,parcel_014.csv,41118
parcel_011.csv,parcel_015.csv,30939
parcel_011.csv,parcel_016.csv,47586
parcel_011.csv,parcel_017.csv,34963
parcel_011.csv,parcel_018.csv,30840
parcel_011.csv,parcel_019.csv,45623
parcel_011.csv,parcel_020.csv,47051
parcel_011.csv,parcel_021.csv,28758
parcel_011.csv,parcel_022.csv,33984
parcel_011.csv,parcel_023.csv,26851
parcel_011.csv,parcel_024.csv,46249
parcel_011.csv,parcel_025.csv,38712
parcel_012.csv,parcel_013.csv,37628
parcel_012.csv,parcel_014.csv,43415
parcel_012.csv,parcel_015.csv,33186
parcel_012.csv,parcel_016.csv,50991
parcel_012.csv,parcel_017.csv,36919
parcel_012.csv,parcel_018.csv,30837
parcel_012.csv,parcel_019.csv,48188
parcel_012.csv,parcel_020.csv,46269
parcel_012.csv,parcel_021.csv,30316
parcel_012.csv,parcel_022.csv,34780
parcel_012.csv,parcel_023.csv,27088
parcel_012.csv,parcel_024.csv,46450
parcel_012.csv,parcel_025.csv,41156
parcel_013.csv,parcel_014.csv,48956
parcel_013.csv,parcel_015.csv,39968
parcel_013.csv,parcel_016.csv,56682
parcel_013.csv,parcel_017.csv,44120
parcel_013.csv,parcel_018.csv,41751
parcel_013.csv,parcel_019.csv,55179
parcel_013.csv,parcel_020.csv,56277
parcel_013.csv,parcel_021.csv,36773
parcel_013.csv,parcel_022.csv,44644
parcel_013.csv,parcel_023.csv,37608
parcel_013.csv,parcel_024.csv,54091
parcel_013.csv,parcel_025.csv,47667
parcel_014.csv,parcel_015.csv,43604
parcel_014.csv,parcel_016.csv,60345
parcel_014.csv,parcel_017.csv,47962
parcel_014.csv,parcel_018.csv,41159
parcel_014.csv,parcel_019.csv,58646
parcel_014.csv,parcel_020.csv,56565
parcel_014.csv,parcel_021.csv,40697
parcel_014.csv,parcel_022.csv,46215
parcel_014.csv,parcel_023.csv,37853
parcel_014.csv,parcel_024.csv,58611
parcel_014.csv,parcel_025.csv,51630
parcel_015.csv,parcel_016.csv,52363
parcel_015.csv,parcel_017.csv,38792
parcel_015.csv,parcel_018.csv,34093
parcel_015.csv,parcel_019.csv,49256
parcel_015.csv,parcel_020.csv,48851
parcel_015.csv,parcel_021.csv,32031
parcel_015.csv,parcel_022.csv,37273
parcel_015.csv,parcel_023.csv,29874
parcel_015.csv,parcel_024.csv,49242
parcel_015.csv,parcel_025.csv,42232
parcel_016.csv,parcel_017.csv,54399
parcel_016.csv,parcel_018.csv,49759
parcel_016.csv,parcel_019.csv,67930
parcel_016.csv,parcel_020.csv,66132
parcel_016.csv,parcel_021.csv,48935
parcel_016.csv,parcel_022.csv,53516
parcel_016.csv,parcel_023.csv,45747
parcel_016.csv,parcel_024.csv,65006
parcel_016.csv,parcel_025.csv,59802
parcel_017.csv,parcel_018.csv,37979
parcel_017.csv,parcel_019.csv,53712
parcel_017.csv,parcel_020.csv,52317
parcel_017.csv,parcel_021.csv,34874
parcel_017.csv,parcel_022.csv,41454
parcel_017.csv,parcel_023.csv,33089
parcel_017.csv,parcel_024.csv,53487
parcel_017.csv,parcel_025.csv,44854
parcel_018.csv,parcel_019.csv,48664
parcel_018.csv,parcel_020.csv,50670
parcel_018.csv,parcel_021.csv,30944
parcel_018.csv,parcel_022.csv,37109
parcel_018.csv,parcel_023.csv,31362
parcel_018.csv,parcel_024.csv,48292
parcel_018.csv,parcel_025.csv,41519
parcel_019.csv,parcel_020.csv,65405
parcel_019.csv,parcel_021.csv,47519
parcel_019.csv,parcel_022.csv,52097
parcel_019.csv,parcel_023.csv,44045
parcel_019.csv,parcel_024.csv,63218
parcel_019.csv,parcel_025.csv,58028
parcel_020.csv,parcel_021.csv,45676
parcel_020.csv,parcel_022.csv,53746
parcel_020.csv,parcel_023.csv,46358
parcel_020.csv,parcel_024.csv,62058
parcel_020.csv,parcel_025.csv,57063
parcel_021.csv,parcel_022.csv,33098
parcel_021.csv,parcel_023.csv,26442
parcel_021.csv,parcel_024.csv,45627
parcel_021.csv,parcel_025.csv,38641
parcel_022.csv,parcel_023.csv,34506
parcel_022.csv,parcel_024.csv,51722
parcel_022.csv,parcel_025.csv,43715
parcel_023.csv,parcel_024.csv,43168
parcel_023.csv,parcel_025.csv,36079
parcel_024.csv,parcel_025.csv,56826
