diagonal_001_10.csv,diagonal_002_10.csv,1544625,36679830,12.440757072
diagonal_001_10.csv,diagonal_003_10.csv,1149651,31211894,3.7894695520000004
diagonal_001_10.csv,gaussian_001_10.csv,359504,68007585,13.436692934000002
diagonal_001_10.csv,gaussian_002_10.csv,223743,46571671,7.935732431000001
diagonal_001_10.csv,gaussian_003_10.csv,201280,35374821,7.837361166000001
diagonal_001_10.csv,uniform_001_10.csv,117945,53777138,8.850463853
diagonal_001_10.csv,uniform_002_10.csv,53609,25464864,7.211983475
diagonal_001_10.csv,uniform_003_10.csv,56713,31518509,11.313162012000001
diagonal_002_10.csv,diagonal_003_10.csv,2053104,43504070,7.998075141
diagonal_002_10.csv,gaussian_001_10.csv,509562,94071988,6.344169419
diagonal_002_10.csv,gaussian_002_10.csv,316713,63412763,4.064763947
diagonal_002_10.csv,gaussian_003_10.csv,283879,48867228,7.577728571000001
diagonal_002_10.csv,uniform_001_10.csv,175448,74872407,5.4153402690000005
diagonal_002_10.csv,uniform_002_10.csv,78914,35276450,3.0899600140000003
diagonal_002_10.csv,uniform_003_10.csv,85796,43706377,3.5756207740000003
diagonal_003_10.csv,gaussian_001_10.csv,396477,80217038,6.144045782
diagonal_003_10.csv,gaussian_002_10.csv,243736,54014432,4.26470337
diagonal_003_10.csv,gaussian_003_10.csv,222628,41646020,4.18075884
diagonal_003_10.csv,uniform_001_10.csv,138859,64058500,5.6759426280000005
diagonal_003_10.csv,uniform_002_10.csv,62748,30186231,3.4608756620000003
diagonal_003_10.csv,uniform_003_10.csv,67386,37402055,4.563169738
gaussian_001_10.csv,gaussian_002_10.csv,1772298,310622792,9.336585494000001
gaussian_001_10.csv,gaussian_003_10.csv,1598590,240238222,8.150784703000001
gaussian_001_10.csv,uniform_001_10.csv,333818,13684272,5.240728763
gaussian_001_10.csv,uniform_002_10.csv,152435,60793556,4.734643206
gaussian_001_10.csv,uniform_003_10.csv,163794,75510503,5.169957797
gaussian_002_10.csv,gaussian_003_10.csv,979919,161174886,6.3995593820000005
gaussian_002_10.csv,uniform_001_10.csv,207798,84573641,6.063576068000001
gaussian_002_10.csv,uniform_002_10.csv,94561,39486775,4.005526197
gaussian_002_10.csv,uniform_003_10.csv,99548,49139280,4.350066302
gaussian_003_10.csv,uniform_001_10.csv,182444,59624774,5.411494638000001
gaussian_003_10.csv,uniform_002_10.csv,83987,28007199,3.264754427
gaussian_003_10.csv,uniform_003_10.csv,90715,34771245,3.760375271
uniform_001_10.csv,uniform_002_10.csv,136425,54746098,4.7815369930000005
uniform_001_10.csv,uniform_003_10.csv,146707,67781506,5.429844838
uniform_002_10.csv,uniform_003_10.csv,67053,32023868,3.8001709430000004
